Date,Time,Region,User Type,Consumption (kWh),Datetime,Time Category,Peak Hour
2024-03-15,12:00,North Zone,Residential,906,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,North Zone,Commercial,575,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,North Zone,Industrial,1785,2024-03-15 12:00:00,Afternoon,No
2024-03-15,18:00,North Zone,Residential,1507,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,North Zone,Commercial,779,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,North Zone,Industrial,1777,2024-03-15 18:00:00,Evening,Yes
2024-03-15,00:00,South Zone,Residential,1640,2024-03-15 00:00:00,Night,No
2024-03-15,00:00,South Zone,Commercial,383,2024-03-15 00:00:00,Night,No
2024-03-15,00:00,South Zone,Industrial,268,2024-03-15 00:00:00,Night,No
2024-03-15,06:00,South Zone,Residential,356,2024-03-15 06:00:00,Morning,No
2024-03-15,06:00,South Zone,Commercial,993,2024-03-15 06:00:00,Morning,No
2024-03-15,06:00,South Zone,Industrial,556,2024-03-15 06:00:00,Morning,No
2024-03-15,12:00,South Zone,Residential,753,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,South Zone,Commercial,274,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,South Zone,Industrial,537,2024-03-15 12:00:00,Afternoon,No
2024-03-15,18:00,South Zone,Residential,695,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,South Zone,Commercial,460,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,South Zone,Industrial,1693,2024-03-15 18:00:00,Evening,Yes
2024-03-15,00:00,East Zone,Residential,1833,2024-03-15 00:00:00,Night,No
2024-03-15,00:00,East Zone,Commercial,635,2024-03-15 00:00:00,Night,No
2024-03-15,00:00,East Zone,Industrial,1546,2024-03-15 00:00:00,Night,No
2024-03-15,06:00,East Zone,Residential,286,2024-03-15 06:00:00,Morning,No
2024-03-15,06:00,East Zone,Commercial,1095,2024-03-15 06:00:00,Morning,No
2024-03-15,06:00,East Zone,Industrial,752,2024-03-15 06:00:00,Morning,No
2024-03-15,12:00,East Zone,Residential,871,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,East Zone,Commercial,1814,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,East Zone,Industrial,299,2024-03-15 12:00:00,Afternoon,No
2024-03-15,18:00,East Zone,Residential,1293,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,East Zone,Commercial,666,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,East Zone,Industrial,840,2024-03-15 18:00:00,Evening,Yes
2024-03-15,00:00,West Zone,Residential,1148,2024-03-15 00:00:00,Night,No
2024-03-15,00:00,West Zone,Commercial,1970,2024-03-15 00:00:00,Night,No
2024-03-15,00:00,West Zone,Industrial,167,2024-03-15 00:00:00,Night,No
2024-03-15,06:00,West Zone,Residential,1990,2024-03-15 06:00:00,Morning,No
2024-03-15,06:00,West Zone,Commercial,1726,2024-03-15 06:00:00,Morning,No
2024-03-15,06:00,West Zone,Industrial,1150,2024-03-15 06:00:00,Morning,No
2024-03-15,12:00,West Zone,Residential,1500,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,West Zone,Commercial,1195,2024-03-15 12:00:00,Afternoon,No
2024-03-15,12:00,West Zone,Industrial,124,2024-03-15 12:00:00,Afternoon,No
2024-03-15,18:00,West Zone,Residential,456,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,West Zone,Commercial,1632,2024-03-15 18:00:00,Evening,Yes
2024-03-15,18:00,West Zone,Industrial,1164,2024-03-15 18:00:00,Evening,Yes
2024-03-16,00:00,North Zone,Residential,1586,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,North Zone,Commercial,1550,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,North Zone,Industrial,1124,2024-03-16 00:00:00,Night,No
2024-03-16,06:00,North Zone,Residential,780,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,North Zone,Commercial,1539,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,North Zone,Industrial,1328,2024-03-16 06:00:00,Morning,No
2024-03-16,12:00,North Zone,Residential,383,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,North Zone,Commercial,1628,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,North Zone,Industrial,1201,2024-03-16 12:00:00,Afternoon,No
2024-03-16,18:00,North Zone,Residential,1968,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,North Zone,Commercial,891,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,North Zone,Industrial,815,2024-03-16 18:00:00,Evening,Yes
2024-03-16,00:00,South Zone,Residential,1232,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,South Zone,Commercial,175,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,South Zone,Industrial,1050,2024-03-16 00:00:00,Night,No
2024-03-16,06:00,South Zone,Residential,775,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,South Zone,Commercial,1922,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,South Zone,Industrial,591,2024-03-16 06:00:00,Morning,No
2024-03-16,12:00,South Zone,Residential,887,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,South Zone,Commercial,1839,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,South Zone,Industrial,594,2024-03-16 12:00:00,Afternoon,No
2024-03-16,18:00,South Zone,Residential,779,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,South Zone,Commercial,611,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,South Zone,Industrial,695,2024-03-16 18:00:00,Evening,Yes
2024-03-16,00:00,East Zone,Residential,1931,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,East Zone,Commercial,783,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,East Zone,Industrial,671,2024-03-16 00:00:00,Night,No
2024-03-16,06:00,East Zone,Residential,1191,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,East Zone,Commercial,1185,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,East Zone,Industrial,1899,2024-03-16 06:00:00,Morning,No
2024-03-16,12:00,East Zone,Residential,190,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,East Zone,Commercial,1841,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,East Zone,Industrial,1023,2024-03-16 12:00:00,Afternoon,No
2024-03-16,18:00,East Zone,Residential,1892,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,East Zone,Commercial,297,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,East Zone,Industrial,1473,2024-03-16 18:00:00,Evening,Yes
2024-03-16,00:00,West Zone,Residential,690,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,West Zone,Commercial,671,2024-03-16 00:00:00,Night,No
2024-03-16,00:00,West Zone,Industrial,170,2024-03-16 00:00:00,Night,No
2024-03-16,06:00,West Zone,Residential,1297,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,West Zone,Commercial,1916,2024-03-16 06:00:00,Morning,No
2024-03-16,06:00,West Zone,Industrial,383,2024-03-16 06:00:00,Morning,No
2024-03-16,12:00,West Zone,Residential,1523,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,West Zone,Commercial,469,2024-03-16 12:00:00,Afternoon,No
2024-03-16,12:00,West Zone,Industrial,936,2024-03-16 12:00:00,Afternoon,No
2024-03-16,18:00,West Zone,Residential,350,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,West Zone,Commercial,1488,2024-03-16 18:00:00,Evening,Yes
2024-03-16,18:00,West Zone,Industrial,761,2024-03-16 18:00:00,Evening,Yes
2024-03-17,00:00,North Zone,Residential,1591,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,North Zone,Commercial,1231,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,North Zone,Industrial,1726,2024-03-17 00:00:00,Night,No
2024-03-17,06:00,North Zone,Residential,939,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,North Zone,Commercial,894,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,North Zone,Industrial,1588,2024-03-17 06:00:00,Morning,No
2024-03-17,12:00,North Zone,Residential,1165,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,North Zone,Commercial,215,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,North Zone,Industrial,1414,2024-03-17 12:00:00,Afternoon,No
2024-03-17,18:00,North Zone,Residential,1907,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,North Zone,Commercial,561,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,North Zone,Industrial,725,2024-03-17 18:00:00,Evening,Yes
2024-03-17,00:00,South Zone,Residential,698,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,South Zone,Commercial,530,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,South Zone,Industrial,989,2024-03-17 00:00:00,Night,No
2024-03-17,06:00,South Zone,Residential,1850,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,South Zone,Commercial,356,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,South Zone,Industrial,1395,2024-03-17 06:00:00,Morning,No
2024-03-17,12:00,South Zone,Residential,166,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,South Zone,Commercial,1497,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,South Zone,Industrial,1809,2024-03-17 12:00:00,Afternoon,No
2024-03-17,18:00,South Zone,Residential,452,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,South Zone,Commercial,1004,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,South Zone,Industrial,843,2024-03-17 18:00:00,Evening,Yes
2024-03-17,00:00,East Zone,Residential,1550,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,East Zone,Commercial,1644,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,East Zone,Industrial,1729,2024-03-17 00:00:00,Night,No
2024-03-17,06:00,East Zone,Residential,727,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,East Zone,Commercial,299,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,East Zone,Industrial,1888,2024-03-17 06:00:00,Morning,No
2024-03-17,12:00,East Zone,Residential,917,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,East Zone,Commercial,1115,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,East Zone,Industrial,318,2024-03-17 12:00:00,Afternoon,No
2024-03-17,18:00,East Zone,Residential,1827,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,East Zone,Commercial,1803,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,East Zone,Industrial,1516,2024-03-17 18:00:00,Evening,Yes
2024-03-17,00:00,West Zone,Residential,1040,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,West Zone,Commercial,1525,2024-03-17 00:00:00,Night,No
2024-03-17,00:00,West Zone,Industrial,147,2024-03-17 00:00:00,Night,No
2024-03-17,06:00,West Zone,Residential,883,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,West Zone,Commercial,638,2024-03-17 06:00:00,Morning,No
2024-03-17,06:00,West Zone,Industrial,1212,2024-03-17 06:00:00,Morning,No
2024-03-17,12:00,West Zone,Residential,1563,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,West Zone,Commercial,433,2024-03-17 12:00:00,Afternoon,No
2024-03-17,12:00,West Zone,Industrial,1214,2024-03-17 12:00:00,Afternoon,No
2024-03-17,18:00,West Zone,Residential,1277,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,West Zone,Commercial,209,2024-03-17 18:00:00,Evening,Yes
2024-03-17,18:00,West Zone,Industrial,1809,2024-03-17 18:00:00,Evening,Yes
2024-03-18,00:00,North Zone,Residential,325,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,North Zone,Commercial,1538,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,North Zone,Industrial,517,2024-03-18 00:00:00,Night,No
2024-03-18,06:00,North Zone,Residential,1392,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,North Zone,Commercial,1410,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,North Zone,Industrial,479,2024-03-18 06:00:00,Morning,No
2024-03-18,12:00,North Zone,Residential,1841,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,North Zone,Commercial,522,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,North Zone,Industrial,1674,2024-03-18 12:00:00,Afternoon,No
2024-03-18,18:00,North Zone,Residential,712,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,North Zone,Commercial,1159,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,North Zone,Industrial,1854,2024-03-18 18:00:00,Evening,Yes
2024-03-18,00:00,South Zone,Residential,1933,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,South Zone,Commercial,398,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,South Zone,Industrial,523,2024-03-18 00:00:00,Night,No
2024-03-18,06:00,South Zone,Residential,151,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,South Zone,Commercial,833,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,South Zone,Industrial,477,2024-03-18 06:00:00,Morning,No
2024-03-18,12:00,South Zone,Residential,566,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,South Zone,Commercial,1673,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,South Zone,Industrial,327,2024-03-18 12:00:00,Afternoon,No
2024-03-18,18:00,South Zone,Residential,1954,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,South Zone,Commercial,1989,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,South Zone,Industrial,1172,2024-03-18 18:00:00,Evening,Yes
2024-03-18,00:00,East Zone,Residential,1056,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,East Zone,Commercial,1823,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,East Zone,Industrial,1798,2024-03-18 00:00:00,Night,No
2024-03-18,06:00,East Zone,Residential,1956,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,East Zone,Commercial,1803,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,East Zone,Industrial,1961,2024-03-18 06:00:00,Morning,No
2024-03-18,12:00,East Zone,Residential,1171,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,East Zone,Commercial,1228,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,East Zone,Industrial,923,2024-03-18 12:00:00,Afternoon,No
2024-03-18,18:00,East Zone,Residential,989,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,East Zone,Commercial,358,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,East Zone,Industrial,1485,2024-03-18 18:00:00,Evening,Yes
2024-03-18,00:00,West Zone,Residential,1679,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,West Zone,Commercial,933,2024-03-18 00:00:00,Night,No
2024-03-18,00:00,West Zone,Industrial,398,2024-03-18 00:00:00,Night,No
2024-03-18,06:00,West Zone,Residential,587,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,West Zone,Commercial,866,2024-03-18 06:00:00,Morning,No
2024-03-18,06:00,West Zone,Industrial,399,2024-03-18 06:00:00,Morning,No
2024-03-18,12:00,West Zone,Residential,1639,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,West Zone,Commercial,714,2024-03-18 12:00:00,Afternoon,No
2024-03-18,12:00,West Zone,Industrial,1641,2024-03-18 12:00:00,Afternoon,No
2024-03-18,18:00,West Zone,Residential,645,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,West Zone,Commercial,1237,2024-03-18 18:00:00,Evening,Yes
2024-03-18,18:00,West Zone,Industrial,1216,2024-03-18 18:00:00,Evening,Yes
2024-03-19,00:00,North Zone,Residential,184,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,North Zone,Commercial,823,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,North Zone,Industrial,1856,2024-03-19 00:00:00,Night,No
2024-03-19,06:00,North Zone,Residential,966,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,North Zone,Commercial,497,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,North Zone,Industrial,1989,2024-03-19 06:00:00,Morning,No
2024-03-19,12:00,North Zone,Residential,1942,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,North Zone,Commercial,1813,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,North Zone,Industrial,657,2024-03-19 12:00:00,Afternoon,No
2024-03-19,18:00,North Zone,Residential,1878,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,North Zone,Commercial,862,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,North Zone,Industrial,845,2024-03-19 18:00:00,Evening,Yes
2024-03-19,00:00,South Zone,Residential,1109,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,South Zone,Commercial,1135,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,South Zone,Industrial,960,2024-03-19 00:00:00,Night,No
2024-03-19,06:00,South Zone,Residential,1509,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,South Zone,Commercial,1585,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,South Zone,Industrial,1306,2024-03-19 06:00:00,Morning,No
2024-03-19,12:00,South Zone,Residential,830,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,South Zone,Commercial,502,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,South Zone,Industrial,836,2024-03-19 12:00:00,Afternoon,No
2024-03-19,18:00,South Zone,Residential,989,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,South Zone,Commercial,1063,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,South Zone,Industrial,1816,2024-03-19 18:00:00,Evening,Yes
2024-03-19,00:00,East Zone,Residential,1820,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,East Zone,Commercial,247,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,East Zone,Industrial,344,2024-03-19 00:00:00,Night,No
2024-03-19,06:00,East Zone,Residential,882,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,East Zone,Commercial,1720,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,East Zone,Industrial,1465,2024-03-19 06:00:00,Morning,No
2024-03-19,12:00,East Zone,Residential,674,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,East Zone,Commercial,744,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,East Zone,Industrial,578,2024-03-19 12:00:00,Afternoon,No
2024-03-19,18:00,East Zone,Residential,1027,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,East Zone,Commercial,1817,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,East Zone,Industrial,1864,2024-03-19 18:00:00,Evening,Yes
2024-03-19,00:00,West Zone,Residential,1635,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,West Zone,Commercial,1590,2024-03-19 00:00:00,Night,No
2024-03-19,00:00,West Zone,Industrial,146,2024-03-19 00:00:00,Night,No
2024-03-19,06:00,West Zone,Residential,414,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,West Zone,Commercial,1483,2024-03-19 06:00:00,Morning,No
2024-03-19,06:00,West Zone,Industrial,764,2024-03-19 06:00:00,Morning,No
2024-03-19,12:00,West Zone,Residential,1149,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,West Zone,Commercial,1916,2024-03-19 12:00:00,Afternoon,No
2024-03-19,12:00,West Zone,Industrial,1500,2024-03-19 12:00:00,Afternoon,No
2024-03-19,18:00,West Zone,Residential,1119,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,West Zone,Commercial,559,2024-03-19 18:00:00,Evening,Yes
2024-03-19,18:00,West Zone,Industrial,273,2024-03-19 18:00:00,Evening,Yes
2024-03-20,00:00,North Zone,Residential,241,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,North Zone,Commercial,444,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,North Zone,Industrial,460,2024-03-20 00:00:00,Night,No
2024-03-20,06:00,North Zone,Residential,1758,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,North Zone,Commercial,1952,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,North Zone,Industrial,1601,2024-03-20 06:00:00,Morning,No
2024-03-20,12:00,North Zone,Residential,359,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,North Zone,Commercial,1819,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,North Zone,Industrial,1190,2024-03-20 12:00:00,Afternoon,No
2024-03-20,18:00,North Zone,Residential,912,2024-03-20 18:00:00,Evening,Yes
2024-03-20,18:00,North Zone,Commercial,1859,2024-03-20 18:00:00,Evening,Yes
2024-03-20,18:00,North Zone,Industrial,669,2024-03-20 18:00:00,Evening,Yes
2024-03-20,00:00,South Zone,Residential,1155,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,South Zone,Commercial,153,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,South Zone,Industrial,1366,2024-03-20 00:00:00,Night,No
2024-03-20,06:00,South Zone,Residential,554,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,South Zone,Commercial,316,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,South Zone,Industrial,1776,2024-03-20 06:00:00,Morning,No
2024-03-20,12:00,South Zone,Residential,1785,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,South Zone,Commercial,852,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,South Zone,Industrial,1260,2024-03-20 12:00:00,Afternoon,No
2024-03-20,18:00,South Zone,Residential,1689,2024-03-20 18:00:00,Evening,Yes
2024-03-20,18:00,South Zone,Commercial,830,2024-03-20 18:00:00,Evening,Yes
2024-03-20,18:00,South Zone,Industrial,522,2024-03-20 18:00:00,Evening,Yes
2024-03-20,00:00,East Zone,Residential,1604,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,East Zone,Commercial,1545,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,East Zone,Industrial,1463,2024-03-20 00:00:00,Night,No
2024-03-20,06:00,East Zone,Residential,1191,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,East Zone,Commercial,681,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,East Zone,Industrial,367,2024-03-20 06:00:00,Morning,No
2024-03-20,12:00,East Zone,Residential,149,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,East Zone,Commercial,1145,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,East Zone,Industrial,514,2024-03-20 12:00:00,Afternoon,No
2024-03-20,18:00,East Zone,Residential,382,2024-03-20 18:00:00,Evening,Yes
2024-03-20,18:00,East Zone,Commercial,449,2024-03-20 18:00:00,Evening,Yes
2024-03-20,18:00,East Zone,Industrial,965,2024-03-20 18:00:00,Evening,Yes
2024-03-20,00:00,West Zone,Residential,1734,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,West Zone,Commercial,1274,2024-03-20 00:00:00,Night,No
2024-03-20,00:00,West Zone,Industrial,1170,2024-03-20 00:00:00,Night,No
2024-03-20,06:00,West Zone,Residential,550,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,West Zone,Commercial,1041,2024-03-20 06:00:00,Morning,No
2024-03-20,06:00,West Zone,Industrial,572,2024-03-20 06:00:00,Morning,No
2024-03-20,12:00,West Zone,Residential,186,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,West Zone,Commercial,1024,2024-03-20 12:00:00,Afternoon,No
2024-03-20,12:00,West Zone,Industrial,1473,2024-03-20 12:00:00,Afternoon,No
2024-03-20,18:00,West Zone,Residential,1440,2024-03-20 18:00:00,Evening,Yes
